id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,game_duration,rating_difference,total_rating,processed_date
2B0zqXoo,true,1.396103285273E12,1.396104448406E12,113,resign,white,15+0,bageryan,1508,vladimir-kramnik-1,1586,d4 d5 Bg5 Nc6 h3 f6 Bh4 e5 c3 Nge7 e3 Ng6 Bg3 Be7 Bb5 Bd7 Ba4 O-O Bb3 Be6 Ba4 Qd6 Nf3 a6 Nbd2 b5 Bc2 a5 Nb3 b4 Nc5 bxc3 bxc3 Qd8 Nxe6 Qd7 Nxf8 Rxf8 Bb3 e4 Nd2 f5 Ba4 f4 exf4 Nxf4 Bxf4 Rxf4 O-O Rf6 Rab1 Rg6 Rb8+ Kf7 Rh8 Qxh3 g3 Rxg3+ fxg3+ Ke6 Rf2 Qxg3+ Rg2 Qe3+ Kh1 Qh3+ Rgh2 Qxc3 Bxc6 Qxc6 Qg4+ Kd6 Rh8xh7 Qc1+ Kg2 Qxd2+ Kh3 Qe3+ Kg2 Qd2+ Kf1 Qc1+ Ke2 Qc2+ Kf1 Qc1+ Kg2 Qd2+ Kh3 Qe3+ Qg3+ Qxg3+ Kxg3 Bf6 Kg2 Kc6 Rh7h5 Bxd4 Rh2h1 Kc5 Rd1 e3 Kf1 Kc4 Ke2 Kc3 Rhxd5 Bb6 Rb5 g5 a4 g4 Rg1,D00,Queen's Pawn Game: Levitsky Attack,3,1163133,78,3094,2025-01-31
y7XMwJYp,true,1.396080075386E12,1.396081433695E12,97,mate,white,10+15,vladimir-kramnik-1,1573,jalilroozban,1465,e4 e5 Nf3 Qf6 Bc4 h6 c3 g5 d4 d6 O-O g4 dxe5 dxe5 Nfd2 h5 f3 gxf3 Nxf3 Bg4 Bg5 Qb6+ Kh1 f6 Qd5 Be6 Qxe6+ Qxe6 Bxe6 fxg5 Nxg5 Nh6 Bf7+ Nxf7 Rxf7 Nd7 Rh7 Rhg8 Ne6 Rac8 Rxh5 Rg6 Ng5 Nf6 Rh3 Rxg5 Nd2 Ng4 Rf1 Ne3 Rxe3 Kd7 h4 Rh5 g3 Be7 Kh2 Rg8 Kh3 b5 g4 Rxh4+ Kg3 Rgxg4+ Kf2 Rh2+ Ke1 Bh4+ Kd1 Bg5 Rd3+ Kc6 Nf3 Rh3 Nxe5+ Kc5 Nxg4 Rxd3+ Kc2 Rd2+ Kb1 Re2 Rf5+ Kc4 Rxg5 Re1+ Kc2 Re2+ Kd1 Rxe4 Ne5+ Kc5 Nd3+ Kc4 Kd2 Rh4 Rc5#,C40,King's Pawn Game: McConnell Defense,4,1358309,108,3038,2025-01-31
9YwhzbXx,false,1.423768012646E12,1.423769138523E12,132,resign,black,5+5,reydmus,1459,dasalvarp,1494,e4 c5 Nf3 d6 Bc4 e6 d4 cxd4 Nxd4 a6 a4 Nf6 Bg5 Be7 Nc3 Nbd7 O-O O-O f4 Nc5 e5 Nfe4 exd6 Bxg5 fxg5 Nxc3 bxc3 Qxd6 a5 Bd7 Rb1 Bc6 Rb6 Rab8 Be2 Rfd8 Bf3 e5 Nf5 Qxd1 Bxd1 Na4 Rb3 Kf8 c4 g6 Nh6 Rd4 Rxf7+ Ke8 Rxh7 Rxd1+ Kf2 Rbd8 Rh8+ Ke7 Rxd8 Kxd8 Ke2 Rg1 Rd3+ Ke8 Ng8 Rxg2+ Kf1 Kf7 Nf6 Rxg5 Nd5 Rg2 Kxg2 Nb2 Rf3+ Ke6 Rf6+ Kd7 Rxg6 Nxc4 h4 Bxd5+ Kg3 Be4 Rg7+ Ke6 h5 Bxc2 h6 Nxa5 h7 Bxh7 Rxh7 Kd5 Kf3 b5 Ke3 Nc4+ Kd3 e4+ Ke2 Kd4 Rd7+ Kc3 Rc7 a5 Rc5 Kb4 Re5 e3 Re4 a4 Rd4 a3 Rd1 Kc3 Ra1 Kb2 Rh1 a2 Kd3 a1=Q Rxa1 Kxa1 Ke2 Kb2 Kd3 Kb3 Ke2 Kc2 Kf3 b4 Ke2 b3,B50,Sicilian Defense,4,1125877,35,2953,2025-01-31
bhMDeuOb,true,1.400012778264E12,1.400014294099E12,24,outoftime,black,20+1,alliekatxoxo1,1061,sjamal99,1133,e4 e5 d3 Qf6 f3 Bc5 a3 Nh6 Ne2 O-O Nd2 Ng4 Nc4 Nf2 Qd2 Nxh1 Qd1 Nc6 Nd2 g5 Nb3 Bb6 Ng3 Nf2,C20,King's Pawn Game: Leonardis Variation,3,1515835,72,2194,2025-01-31
xgnbnW0a,true,1.398812444197E12,1.398814991248E12,82,outoftime,black,5+5,alliekatxoxo1,1210,sjamal99,1151,d4 e5 e3 Qf6 Bb5 exd4 Na3 dxe3 fxe3 Bc5 Qf3 Bb4+ Bd2 Bc5 Nc4 Ne7 Bc3 Qe6 Ne5 O-O Rad1 d6 Qg4 Qf6 Nd7 Bxe3 Nxf6+ Kh8 Ke2 Bxg4+ Nf3 gxf6 Bxf6+ Kg8 Kxe3 Nd5+ Kd2 Nxf6 Nd4 c6 Bc4 d5 Bd3 c5 Ne2 Nc6 Bb5 Ne5 h3 Nc4+ Ke1 Nxb2 Rd2 Bf5 Nf4 Rfe8+ Re2 a6 Bxe8 d4 Bb5 axb5 Nd3 Nxd3+ Kd1 Nb2+ Kd2 Ne4+ Ke1 Nd3+ Kd1 Nc3+ Kd2 Rxa2 Re8+ Kg7 g4 Ne4+ Ke2 Nc3+ Kf3 Rxc2,A40,Englund Gambit Declined |  Reversed French,3,2547051,59,2361,2025-01-31
30UDeFhA,true,1.434960675313E12,1.434960804432E12,13,mate,white,10+0,lillero,1812,farshad54,1797,e4 e5 f4 Nf6 fxe5 Nxe4 Qf3 Nc5 d4 Ne6 Bc4 Nxd4 Qxf7#,C30,King's Gambit Declined |  Petrov's Defense,4,129119,15,3609,2025-01-31
gsFBil3q,true,1.396547094571E12,1.396548722932E12,66,resign,black,15+60,great-mate-super-gre,1628,lajniko,1581,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6 O-O O-O d3 Bd4 Nxd4 Nxd4 h3 d5 exd5 a6 Bg5 b5 Bb3 a5 a3 Bb7 Bxf6 Qxf6 Ba2 Qd6 Qd2 b4 axb4 axb4 Nd1 Bxd5 b3 Ra3 c4 bxc3 Nxc3 Be6 Rfb1 Rb8 Qb2 c6 Ne4 Qe7 Nd2 Bd5 Nc4 Bxc4 dxc4 Ra7 Rbe1 c5 f4 e4 Bb1 Rxa1 Qxa1 Qf6 Rxe4 Nf3+ gxf3 Qxa1 Re1 g6,C50,Four Knights Game: Italian Variation,8,1628361,47,3209,2025-01-31
kkXlHLyv,true,1.396462755219E12,1.396463986223E12,99,resign,white,15+60,great-mate-super-gre,1577,threefoxes,1571,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 a6 Nf3 Bg4 Bc4 e6 h3 Bh5 Be3 Nc6 O-O Qf6 g4 Qg6 Kh2 Bxg4 hxg4 Qxg4 Rfg1 Bd6+ Rg3 Bxg3+ fxg3 Qh5+ Kg2 Nf6 Bf4 Ng4 Qd3 O-O-O Rh1 Qf5 Qxf5 exf5 Bxf7 h5 Be6+ Kb8 Bxf5 Rdf8 Be4 Nb4 a3 g5 Nxg5 Rxf4 gxf4 Ne3+ Kf3 Nbxc2 Bxc2 Nxc2 Ne2 Rd8 Rxh5 Nxd4+ Nxd4 Rxd4 Rh8+ Ka7 Ne6 Rd2 Nxc7 Rxb2 Ra8+ Kb6 Nd5+ Kc6 Nb4+ Kb5 Re8 Rb3+ Re3 Rb1 f5 a5 Nd3 Rf1+ Ke4 Ka4 Nb2+ Kb5 Rf3 Re1+ Kd5 Kb6 Nc4+ Ka6 f6 Re8 f7 Rf8 Ke6,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,1231004,6,3148,2025-01-31
AcdNj67e,true,1.396453586125E12,1.396454579778E12,54,mate,black,15+60,great-mate-super-gre,1638,alexey33,1497,e4 e6 d4 d5 exd5 Qxd5 Nc3 Bb4 Nf3 Nf6 Bd2 Bxc3 Bxc3 Ne4 Bb4 Nc6 Ba3 Bd7 b3 O-O-O Bc4 Qh5 O-O f5 Bb2 g5 d5 exd5 Bxh8 Rxh8 Bxd5 Rg8 Bxg8 g4 Nd2 Ng5 Bd5 Ne5 h3 f4 Nc4 Nef3+ gxf3 gxf3 Qd2 Nxh3+ Kh2 Ng5+ Kg1 Qg4+ Kh1 Qh3+ Kg1 Qg2#,C01,French Defense: Exchange Variation,5,993653,141,3135,2025-01-31
LW7kerZs,true,1.396437973571E12,1.396438643624E12,46,resign,white,15+60,great-mate-super-gre,1605,go90,1403,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 d6 O-O Bg4 h3 Bxf3 Qxf3 Qf6 Qxf6 Nxf6 d3 Nd4 Bb3 O-O-O a3 c6 Bxf7 d5 Be3 Rhf8 Bxd5 cxd5 exd5 Nxd5 Nxd5 Ne2+ Kh2 Bxe3 Nxe3 Nf4 g3 Nh5 g4 Nf4 Nc4 Rd4 Nxe5 Re8 Nf3 a5,C50,Giuoco Piano,6,670053,202,3008,2025-01-31
kMQp9E8m,true,1.396355518792E12,1.396357624235E12,90,resign,black,15+60,great-mate-super-gre,1705,8124524987,1348,c4 d5 cxd5 Qxd5 Nc3 Qe5 Nf3 Qe6 e4 Nc6 d4 Qg6 Bc4 Nf6 Nb5 Qxe4+ Be3 Kd8 Bxf7 Be6 Bxe6 Qxe6 Nc3 Qg4 O-O e6 h3 Qf5 a3 Ne4 Ne2 Bd6 Qd3 Kd7 b4 Rad8 Nh4 Qd5 Nf3 e5 b5 Na5 Rad1 exd4 Bxd4 Kc8 Bxg7 Qxd3 Rxd3 Rhe8 Bb2 Nc4 Rb3 Nc5 Rb4 Rxe2 Rxc4 Rxb2 Rfc1 Rxb5 a4 Ra5 Ra1 Nb3 Rb1 Nc5 Rb5 Rxa4 Rxa4 Nxa4 Ra5 Nc3 Rxa7 Kb8 Ra1 Bf4 g3 Bh6 Kg2 Bg7 Ra5 Re8 Rg5 Bh8 Rh5 Re7 Ng5 b5 Nxh7 b4,A10,English Opening: Anglo-Scandinavian Defense,2,2105443,357,3053,2025-01-31
eQihBvoU,true,1.396274298555E12,1.396274891541E12,42,resign,white,15+60,great-mate-super-gre,1691,scarfachess,1335,e4 d5 exd5 Nf6 Nc3 Nxd5 Bc4 Nf4 Qf3 g5 d3 Bg7 Bxf4 gxf4 Qxf4 O-O Nf3 Nc6 O-O Be6 Bb3 Nd4 Nxd4 Qxd4 Qxc7 b6 Qxe7 Rfe8 Qa3 Bf8 Qa4 Bd7 Qxd4 Rad8 Qf4 Re7 Qc7 Rde8 Qxa7 Be6 Qxb6 Bc4,B01,Scandinavian Defense: Modern Variation #2,4,592986,356,3026,2025-01-31
p0OlEIGo,true,1.396103589239E12,1.39610441053E12,58,resign,black,15+60,alhshah,1253,great-mate-super-gre,1679,e4 c5 Qh5 d6 Bb5+ Bd7 Bc4 g6 Qf3 Nf6 b3 Bg7 Bb2 O-O Nh3 Nc6 Ng5 h6 Nxf7 Rxf7 Bxf7+ Kxf7 O-O Kg8 Qg3 Kf7 Nc3 Nxe4 Qf3+ Bf5 Rad1 Nxc3 Bxc3 Bxc3 dxc3 Kg7 Rd2 Ne5 Qd5 Rb8 f4 Nf7 Re2 Qa5 Rfe1 Qxa2 Re2xe7 Rf8 Qxd6 Qxc2 Qe5+ Kg8 g4 Nxe5 Re7xe5 Bxg4 Re5e2 Bxe2,B20,Sicilian Defense,2,821291,426,2932,2025-01-31
6IrjVPc0,true,1.396102468998E12,1.396103158424E12,53,mate,white,15+60,gemes,1238,great-mate-super-gre,1811,e4 c5 Nf3 d6 d4 cxd4 Nxd4 e5 Nf3 Nf6 Nc3 Nc6 Bb5 a6 Bxc6+ bxc6 Bd2 Be6 Qe2 Be7 h4 O-O O-O-O Qc7 Ng5 Bd7 a4 a5 Nf3 h6 h5 d5 exd5 cxd5 Nxe5 Bc6 Nxc6 Qxc6 Qxe7 d4 Nb5 Qxg2 Nxd4 Qxf2 Be3 Qg3 Rdg1 Qb8 Qxf6 g6 Nf5 Kh7 Qg7#,B54,Sicilian Defense #2,6,689426,573,3049,2025-01-31
mjh5u1Ig,true,1.396099713514E12,1.396100078373E12,47,resign,white,15+60,great-mate-super-gre,1806,jjlopez,1199,e4 e5 Nf3 d6 Bc4 Be6 Bb3 Bxb3 axb3 Nc6 Nc3 Qe7 d3 O-O-O O-O Nf6 Be3 g6 Nd5 Nxd5 exd5 Nb4 Rxa7 Nxd5 Ra8+ Kd7 Rxd8+ Kxd8 Bd2 e4 Qc1 exd3 cxd3 Ke8 Re1 Qxe1+ Qxe1+ Be7 Bc3 Nxc3 Qxc3 Rg8 Qxc7 Bf6 Qxb7 Bxb2 Qc8+,C41,Philidor Defense #3,5,364859,607,3005,2025-01-31
SFdjqzyr,true,1.396099198818E12,1.39609970978E12,54,mate,black,15+60,jjlopez,1200,great-mate-super-gre,1802,e4 c5 Qf3 Nc6 Bc4 Nf6 a3 d6 Ba2 b6 Qb3 Be6 Qb5 Qc7 Bxe6 fxe6 Nc3 a6 Qe2 d5 exd5 exd5 Nf3 e6 O-O Bd6 Qxe6+ Qe7 Qxe7+ Nxe7 d3 O-O Bg5 h6 Bxf6 Rxf6 Rfe1 Raf8 d4 cxd4 Nxd4 Rf6xf2 Ne6 Rf8f6 h3 Rxc2 Na4 b5 Nb6 Rff2 Kh1 Rfxg2 Reg1 Rgh2#,B20,Sicilian Defense,2,510962,602,3002,2025-01-31
quFoCNcW,true,1.396094208257E12,1.396096176617E12,104,mate,black,15+60,mrra,1258,great-mate-super-gre,1793,e4 c5 Nh3 Nc6 Bd3 e6 O-O Nf6 Nc3 d5 b3 Be7 Bb5 Bd7 Bxc6 Bxc6 Rfe1 O-O d3 Bd6 Bg5 h6 Bxf6 Qxf6 Na4 Qe5 g3 Qf6 exd5 exd5 c3 b5 Nb2 Qxc3 Qe2 Rfe8 Qf1 Rxe1 Rxe1 Qxb2 Re2 Qf6 Qe1 Qf5 Nf4 Bxf4 gxf4 Qxd3 Re3 Qg6+ Rg3 Qf6 Qc1 Qd4 a3 c4 f5 Rc8 bxc4 Qxc4 Qa1 f6 f3 Kf7 Rg4 Qd3 Rf4 Re8 Kg2 Re2+ Kg3 g5 Rb4 Qxf5 Rb2 Rxb2 Qxb2 d4 Kf2 Qxf3+ Ke1 Qc3+ Qxc3 dxc3 Kd1 h5 Kc2 g4 Kxc3 h4 Kd2 g3 hxg3 h3 Kd3 h2 Kd4 h1=Q Kc5 Qd5+ Kb4 Qc4+ Ka5 Qa4#,B20,Sicilian Defense: Brick Variation,3,1968360,535,3051,2025-01-31
4URU1bmG,false,1.396090525146E12,1.396091826072E12,99,draw,draw,15+60,great-mate-super-gre,1706,juanca_22,1287,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 O-O O-O d3 d6 Bg5 h6 Bh4 Bg4 h3 Bxf3 Qxf3 Nd4 Qd1 g5 Bg3 c6 Qd2 b5 Bb3 Nxb3 axb3 b4 Ne2 d5 Bxe5 dxe4 Bxf6 Qxf6 dxe4 Rad8 Qc1 Rd4 Nxd4 Bxd4 Rab1 Re8 c3 bxc3 bxc3 Bc5 b4 Bb6 Qe1 a5 bxa5 Bxa5 Rbc1 Bb6 c4 Bc5 Kh2 Qe5+ g3 h5 f3 Bd6 Rcd1 h4 Rfg1 Bc7 Rd2 hxg3+ Kh1 Re6 Rdg2 Qh8 Rg2xg3 Bxg3 Qxg3 f6 Rd1 Qh6 Kh2 Kg7 Rd6 Rxd6 Qxd6 Qh4 Qxc6 Qf2+ Kh1 Qf1+ Kh2 Qf2+ Kh1 Qf1+ Kh2 Qf2+ Kh1 Qf1+ Kh2,C50,Four Knights Game: Italian Variation,8,1300926,419,2993,2025-01-31
NaZOjwJY,true,1.396088682004E12,1.396089391684E12,81,resign,white,15+60,great-mate-super-gre,1782,fazkaz,1325,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 a6 Ng5 d5 exd5 h6 Nxf7 Kxf7 dxc6+ Ke8 cxb7 Bxb7 O-O Ng4 Qxg4 Bc8 Qh5+ Kd7 Qf7+ Qe7 Qd5+ Qd6 Qxa8 Be7 Qd5 Qxd5 Bxd5 c6 Bf3 Rf8 Bg4+ Kd8 Bxc8 Kxc8 Rfe1 Bc5 Rxe5 Bxf2+ Kh1 Bh4 g3 Rf1+ Kg2 Bf6 Re8+ Kd7 Kxf1 Kxe8 d3 g5 Be3 h5 Re1 Kf7 h4 gxh4 gxh4 Bxh4 Re2 Bf6 Rf2 h4 Bg5 Kg6 Bxf6 h3 Kg1 a5 Kh2 Kh5 Rf5+ Kg4 Rg5+ Kf4 Kxh3,C46,Four Knights Game: Italian Variation,7,709680,457,3107,2025-01-31
nnmASxQ6,true,1.396086801041E12,1.396087770913E12,57,resign,white,15+60,great-mate-super-gre,1770,fazkaz,1321,e4 d5 exd5 Qxd5 Nc3 Qc5 Nf3 Bf5 b3 Nd7 Bc4 e6 O-O g5 Nxg5 Ngf6 Nf3 Rhg8 Kh1 Be4 Nxe4 Nxe4 Qe2 f5 d3 Nc3 Qxe6+ Qe7 Qxe7+ Bxe7 Bxg8 Kf8 Bc4 Ne5 Nxe5 Ne2 Bb5 Kg7 Be3 c6 Bc4 b5 Be6 a5 Nxc6 Kf6 Bd5 Nc3 Nxe7 Kxe7 Bxa8 a4 bxa4 bxa4 Bd4 Ne2 Rfe1,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,969872,449,3091,2025-01-31
cHhT3SPI,true,1.395944447479E12,1.395945612256E12,58,mate,black,15+60,romanelli,1387,great-mate-super-gre,1739,d4 d5 g3 Nf6 Bg2 Nc6 c4 dxc4 Bg5 h6 Bxf6 exf6 d5 Ne7 Nd2 Nxd5 Bxd5 Qxd5 Ngf3 Bf5 O-O Bh3 Rfe1 Bd6 Qa4+ b5 Qc2 g5 a4 g4 Nh4 Be7 axb5 Qxb5 Nxc4 Qb7 f3 gxf3 Nxf3 O-O-O Red1 Bc5+ Kh1 Bg4 Rxd8+ Rxd8 Rf1 Bh3 Na5 Qa6 Rc1 Bb6 Nc6 Re8 Rd1 Rxe2 Rd2 Bg2#,D00,Queen's Pawn Game,2,1164777,352,3126,2025-01-31
3XqyqiLZ,true,1.395930673853E12,1.395931024215E12,33,resign,white,15+60,great-mate-super-gre,1697,corilus1,1405,e4 e5 Nf3 d6 Bc4 Nf6 Nc3 a6 Ng5 d5 exd5 Nxd5 Nxd5 Qxg5 Nxc7+ Kd7 Nxa8 Bc5 O-O b6 d4 Bb7 Bxg5 exd4 Nxb6+ Bxb6 Bxf7 Rf8 Bb3 Rf5 Bh4 Rh5 Qg4+,C41,Philidor Defense #3,5,350362,292,3102,2025-01-31
EhpRGXtG,true,1.395928152191E12,1.395928986771E12,65,mate,white,15+60,great-mate-super-gre,1687,astropaulo,1108,e4 e6 d4 c5 dxc5 Bxc5 Nf3 Bxf2+ Kxf2 Nf6 Nc3 O-O Ke1 Nc6 Bc4 Na5 Bb3 Nxb3 axb3 Qb6 Na4 Qd8 Nc3 d5 e5 Ne4 Nxe4 dxe4 Qxd8 Rfxd8 Nd2 e3 Nc4 b5 Nxe3 a5 Kf2 Bb7 Rhf1 Ba6 Kg1 b4 Rf4 g5 Rg4 h5 Rxg5+ Kf8 Rxh5 Ke7 Raxa5 Ra7 c3 Rd1+ Nxd1 Rd7 Ne3 Bc8 cxb4 Bb7 Ra7 Rd3 Rxb7+ Kd8 Rh8#,C00,Queen's Pawn Game: Franco-Sicilian Defense,4,834580,579,2795,2025-01-31
duhtxKw6,true,1.395856945301E12,1.395858090617E12,80,resign,black,15+5,dimch73,1200,great-mate-super-gre,1670,d4 d5 f3 Nc6 e4 Nf6 e5 Nd7 Nc3 Nb6 f4 Bf5 Nb5 a6 Nc3 Nb4 Bd3 Bxd3 cxd3 Nc6 e6 fxe6 Qh5+ g6 Qg4 Nxd4 Rab1 Bg7 Nf3 Nxf3+ Qxf3 O-O g4 e5 f5 e6 g5 Rxf5 Qh3 Qd7 Bd2 Rff8 Ne2 Rf7 d4 exd4 Nxd4 Bxd4 Ke2 Bg7 Rbg1 Raf8 Qe3 Bxb2 Rg4 Bg7 Rgh4 Rf7f2+ Kd3 Rf2f3 Ke2 Rxe3+ Bxe3 Qf7 Rf4 Qe7 h4 Rxf4 Bxf4 c5 h5 gxh5 Rxh5 e5 Be3 Nc4 g6 hxg6 Bg5 Qe6,D00,Queen's Pawn Game,2,1145316,470,2870,2025-01-31
UkIkOmsC,false,1.395855810598E12,1.395856128754E12,33,resign,white,7+2,seyen,1624,great-mate-super-gre,1620,e4 e5 d4 exd4 c3 dxc3 Bc4 cxb2 Bxb2 Nc6 Qf3 Nf6 e5 Nxe5 Bxe5 Bb4+ Bc3 Bxc3+ Nxc3 O-O Nge2 c5 O-O Qc7 Nb5 Qb6 a4 Rfe8 a5 Qc6 Qxc6 dxc6 Nc7,C21,Danish Gambit Accepted,9,318156,4,3244,2025-01-31
j67nCume,false,1.395855557157E12,1.395855587748E12,6,resign,black,7+2,mohammad1534,1325,great-mate-super-gre,1620,e4 e5 Bc4 Nf6 Qh5 Nxh5,C24,Bishop's Opening: Berlin Defense,4,30591,295,2945,2025-01-31
DVaFUcT5,false,1.3958547663E12,1.39585531572E12,71,mate,white,7+2,fifthcategory,1677,great-mate-super-gre,1620,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6 d3 d6 h3 O-O a3 Be6 Nd5 Rfe8 Bg5 Bxd5 Bxd5 h6 Bh4 Qe7 c3 Rad8 a4 g5 Bg3 Nxd5 exd5 Nb8 b4 Bb6 a5 Bxf2+ Kxf2 c6 dxc6 Nxc6 Rhe1 Qf6 Kg1 d5 b5 Nxa5 Rxa5 Qb6+ Kh1 Qxa5 Bxe5 Qxb5 Nd4 Qb6 Qh5 Qg6 Qf3 Rd6 Nc2 Rde6 Qxd5 Re6xe5 Rxe5 Rxe5 Qxe5 Qxd3 Ne3 Qb1+ Kh2 Qa2 Nf5 Qe6 Qg7#,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,549420,57,3297,2025-01-31
WCNAaQop,true,1.395851636637E12,1.395852699321E12,65,mate,white,15+60,great-mate-super-gre,1595,andi74,1416,e4 e6 d4 c6 Nf3 h6 Nc3 d5 exd5 cxd5 Bf4 Bd6 Bxd6 Qxd6 a3 Nf6 Nb5 Qb6 Rab1 Bd7 Nc3 Nc6 Bd3 Nxd4 Nxd4 Qxd4 Nb5 O-O Nxd4 e5 Nb3 Rfe8 O-O e4 Be2 e3 fxe3 Rxe3 Bd3 Ree8 Rfe1 Red8 Nc5 Bc6 Qd2 Nh5 b4 b6 Nb3 g5 b5 Bb7 Qc3 Rac8 Qb2 Nf4 Bf5 Rc7 g3 Nh5 Rbd1 g4 Re4 dxe4 Rxd8#,C00,French Defense: Normal Variation,3,1062684,179,3011,2025-01-31
EAJcH3eg,true,1.395848797583E12,1.395849427243E12,94,mate,black,30+8,donni999,1292,great-mate-super-gre,1500,e3 e5 Bc4 Nc6 Qf3 Nf6 e4 Bc5 Qb3 d6 Bxf7+ Kf8 Be6 Bxe6 Qxe6 Nb4 Nf3 Nxc2+ Kd1 Nxa1 Ng5 Qe7 Qxe7+ Kxe7 f3 h6 Nh3 Kf7 Nc3 Rhf8 b3 Nxb3 axb3 Kg8 Nd5 Nxd5 exd5 c6 dxc6 bxc6 d3 Rab8 Nf2 Bxf2 Rf1 Bd4 Ba3 c5 g4 Rxb3 Bc1 Rxd3+ Kc2 Rc3+ Kd2 Rb3 Kc2 Rbxf3 Rxf3 Rxf3 Bb2 Bxb2 Kxb2 Rf2+ Kc3 Rxh2 Kc4 Rg2 Kd5 Rxg4 Kxd6 e4 Kd5 e3 Kxc5 e2 Kc6 e1=Q Kb7 Qa5 Kc6 Qb6+ Kd5 Rg5+ Kc4 Qc5+ Kb3 Qd4 Ka3 Rg3+ Ka2 Qf2+ Kb1 Rg1#,A00,Van't Kruijs Opening,1,629660,208,2792,2025-01-31
kWKvrqYL,true,1.504107699427E12,1.504108242698E12,61,mate,white,20+0,daniamurashov,1439,adivanov2009,1454,d4 d5 Nf3 Bf5 Nc3 Nf6 Bf4 Ng4 e3 Nc6 Be2 Qd7 O-O O-O-O Nb5 Nb4 Rc1 Nxa2 Ra1 Nb4 Nxa7+ Kb8 Nb5 Bxc2 Bxc7+ Kc8 Qd2 Qc6 Na7+ Kd7 Nxc6 bxc6 Bxd8 Kxd8 Qxb4 e5 Qb8+ Ke7 dxe5 Be4 Ra7+ Ke6 Qe8+ Kf5 Qxf7+ Nf6 Nh4+ Kg5 g3 Ng4 Qf4+ Kh5 Qxg4+ Kh6 Qf4+ g5 Qf6+ Bg6 Nxg6 Bg7 Qxg7#,D02,Queen's Pawn Game: Zukertort Variation,3,543271,15,2893,2025-01-31
9tXo1AUZ,true,1.504027357595E12,1.504028484778E12,95,mate,white,30+3,nik221107,1523,adivanov2009,1469,e4 e5 Nf3 d6 d4 Nc6 d5 Nb4 a3 Na6 Nc3 Be7 b4 Nf6 Bg5 O-O b5 Nc5 Bxf6 Bxf6 Bd3 Qd7 O-O Nxd3 Qxd3 c6 a4 cxd5 Nxd5 Qe6 Nc7 Qg4 Nxa8 Bd7 Nc7 Rc8 Nd5 Qg6 Nxf6+ Qxf6 Rfd1 Re8 Qxd6 Bg4 Qxf6 gxf6 Rd3 Bxf3 Rxf3 Rd8 Rxf6 Kg7 Rf3 Rd2 Rg3+ Kf8 c3 Re2 f3 Rc2 Rg5 f6 Rh5 Kg7 Rd1 Kg6 Rh3 Rxc3 Rd7 Rc1+ Kf2 Rc2+ Kg3 h5 Rxb7 Kg5 Rxa7 h4+ Rxh4 Rxg2+ Kxg2 Kxh4 b6 Kg5 b7 f5 exf5 Kxf5 b8=Q e4 Rf7+ Kg5 Qg8+ Kh6 Rh7#,C41,Philidor Defense,5,1127183,54,2992,2025-01-31
2hAfHcWW,true,1.504452017523E12,1.50445273198E12,59,resign,white,10+0,chessfishers,1724,motacarlos,1721,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 Nc3 O-O Bg5 d6 h3 Be6 Bxe6 fxe6 O-O a6 Be3 Bxe3 fxe3 Qe8 d4 exd4 exd4 Qh5 a4 Qh6 Re1 Nh5 d5 exd5 exd5 Nb4 Re7 Rae8 Rxc7 Qe3+ Kh1 Ng3+ Kh2 Nxc2 Qxc2 Rxf3 gxf3 Qxf3 Qg2 Qxg2+ Kxg2 Nf5 Rxb7 Re3 Rb8+ Kf7 Rb7+ Kg6 Ra7 Rg3+ Kh2,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,714457,3,3445,2025-01-31
fUzznpbV,true,1.504447225048E12,1.504447722272E12,47,resign,white,10+0,askar11111,1687,chessfishers,1763,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Bc5 d4 exd4 O-O dxc3 Bxf7+ Ke7 Bg5+ Nf6 e5 Kxf7 exf6 gxf6 Qd5+ Kg6 Nh4+ Kg7 Bxf6+ Kxf6 Qxc5 d6 Qxc3+ Kf7 Qf3+ Ke8 Re1+ Ne7 Nc3 Rf8 Qh5+ Rf7 Nd5 c6 Rxe7+ Qxe7 Nxe7 Kxe7 Re1+,C51,Italian Game: Evans Gambit |  McDonnell Defense,10,497224,76,3450,2025-01-31
